created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 09 23:27:18 +0000 2023;1722757786684228090;"@pvritty morn";0;0;0;0;en;1390179856818663427;1722756977766600938;conslution;https://twitter.com/conslution/status/1722757786684228090
Thu Nov 09 23:27:15 +0000 2023;1722757775380660387;"@termahall morn";0;0;0;0;en;1390179856818663427;1722757092942168515;conslution;https://twitter.com/conslution/status/1722757775380660387
Thu Nov 09 23:27:11 +0000 2023;1722757760130125923;"@lheesgf morn";0;0;0;0;en;1390179856818663427;1722756898099957810;conslution;https://twitter.com/conslution/status/1722757760130125923
Thu Nov 09 23:27:09 +0000 2023;1722757749086564623;"@ssexcza morn";0;0;0;0;en;1390179856818663427;1722748525279375845;conslution;https://twitter.com/conslution/status/1722757749086564623
Thu Nov 09 23:27:06 +0000 2023;1722757737606697441;"@dozkilleerr morn";0;0;0;0;en;1390179856818663427;1722747843876880648;conslution;https://twitter.com/conslution/status/1722757737606697441
Thu Nov 09 23:27:04 +0000 2023;1722757727657832465;"@bouqetc morn";0;0;0;0;en;1390179856818663427;1722756646877933768;conslution;https://twitter.com/conslution/status/1722757727657832465
Thu Nov 09 23:27:01 +0000 2023;1722757716668768312;"@nunaakira morn";0;0;0;0;en;1390179856818663427;1722756583292334442;conslution;https://twitter.com/conslution/status/1722757716668768312
Thu Nov 09 23:27:01 +0000 2023;1722757714831675767;"@maulanaahmadsi1 @hansssolo Lha emg jkw nyalon dr walikota sampe presiden lewat independen?????  Mikir!!!!!!";0;0;0;0;in;311234879;1722562635408032052;sutomoagus92;https://twitter.com/sutomoagus92/status/1722757714831675767
Thu Nov 09 23:26:59 +0000 2023;1722757706363408669;"@ascanaw morn";0;0;0;0;en;1390179856818663427;1722754033285550258;conslution;https://twitter.com/conslution/status/1722757706363408669
Thu Nov 09 23:26:56 +0000 2023;1722757694879342676;"@flowerbyangel morn";0;0;0;0;en;1390179856818663427;1722752499436937237;conslution;https://twitter.com/conslution/status/1722757694879342676
Thu Nov 09 23:26:53 +0000 2023;1722757683454042568;"@jcoffeexx morn";0;0;0;0;en;1390179856818663427;1722755298618986747;conslution;https://twitter.com/conslution/status/1722757683454042568
Thu Nov 09 23:26:51 +0000 2023;1722757672263663778;"@cuppcackes morn";0;0;0;0;en;1390179856818663427;1722756976785109032;conslution;https://twitter.com/conslution/status/1722757672263663778
Thu Nov 09 23:26:48 +0000 2023;1722757659655643610;"@couklet morn";0;1;0;0;en;1390179856818663427;1722751013281812609;conslution;https://twitter.com/conslution/status/1722757659655643610
Thu Nov 09 23:26:44 +0000 2023;1722757646988808471;"@itsjvnca morn";0;0;0;0;en;1390179856818663427;1722755299348713512;conslution;https://twitter.com/conslution/status/1722757646988808471
Thu Nov 09 23:26:42 +0000 2023;1722757635433464209;"@deltonide morn";0;0;0;0;en;1390179856818663427;1722749648522404305;conslution;https://twitter.com/conslution/status/1722757635433464209
Thu Nov 09 23:26:39 +0000 2023;1722757624373059758;"@yenzzz_U morn";0;0;0;0;en;1390179856818663427;1722753570389520714;conslution;https://twitter.com/conslution/status/1722757624373059758
Thu Nov 09 23:26:37 +0000 2023;1722757613664993469;"@identtik happy birthday";0;0;0;0;en;1390179856818663427;1722747536434413715;conslution;https://twitter.com/conslution/status/1722757613664993469
Thu Nov 09 23:26:29 +0000 2023;1722757582165881083;"@najaevmmmm morn";0;0;0;0;en;1390179856818663427;1722752267127017524;conslution;https://twitter.com/conslution/status/1722757582165881083
Thu Nov 09 23:26:26 +0000 2023;1722757571155735005;"@slipkolan morn";0;0;0;0;en;1390179856818663427;1722756802734174385;conslution;https://twitter.com/conslution/status/1722757571155735005
Thu Nov 09 23:26:25 +0000 2023;1722757566940492009;"@Lembayung071 @jokowi Ini presiden hebat indonesia.  Sukses selalu buat pak jokowi dan keluarga.   #tetapbersamajokowi";0;0;0;0;in;1604648083606110209;1722732252982112522;dinkisot46;https://twitter.com/dinkisot46/status/1722757566940492009
Thu Nov 09 23:26:24 +0000 2023;1722757560921735589;"@mkini_bm Ko yg lemah sbgai presiden...menantu pon tk tau nk urus..";0;0;0;0;in;1422540844263825411;1722461400180969714;AmirSha06098648;https://twitter.com/AmirSha06098648/status/1722757560921735589
Thu Nov 09 23:26:24 +0000 2023;1722757559969550836;"@miyonaizeu morn";0;0;0;0;en;1390179856818663427;1722752843009171625;conslution;https://twitter.com/conslution/status/1722757559969550836
Thu Nov 09 23:26:21 +0000 2023;1722757548380664015;"@bvmiseka eak eak";0;1;0;0;eu;1390179856818663427;1722756362323870095;conslution;https://twitter.com/conslution/status/1722757548380664015
Thu Nov 09 23:26:18 +0000 2023;1722757535118356636;"Klw usul presiden mundur bisa gak...???";0;0;0;0;in;1603575343549272064;1722757535118356636;amoeba4669;https://twitter.com/amoeba4669/status/1722757535118356636
Thu Nov 09 23:26:17 +0000 2023;1722757529984524524;"@Ronnie_Rusli Amerika usaha diplomatik dengan m ngahiri krisis Gaza dgn meminta Mesir sebagai mediator dan penengah serta penjamin gencatan senjata dgn mengirim direktur CIA Williams burn yg juga veteran diplomat yg bertugas di timur tengah menemui presiden Mesir jenderal Abdul sisi el Fatah";0;0;0;0;in;1603600431825186816;1722688960923939186;Didi_margo;https://twitter.com/Didi_margo/status/1722757529984524524
Thu Nov 09 23:26:15 +0000 2023;1722757525387526295;"@yippeedira_ morn";0;0;0;0;en;1390179856818663427;1722752972650889594;conslution;https://twitter.com/conslution/status/1722757525387526295
Thu Nov 09 23:26:13 +0000 2023;1722757514771730894;"@peowy morn";0;1;0;0;en;1390179856818663427;1722752613668794714;conslution;https://twitter.com/conslution/status/1722757514771730894
Thu Nov 09 23:26:10 +0000 2023;1722757503480631353;"@gus_dibyo Nasibb lahh membawa Rico jd Supir Truk.truknya mogok bikin macet pulak, merepotkan bnyk orang. Andai Rico jd anak Presiden.. Pasti Rico sdh duduk manis di kantor Walikota solo..  Nungguin mas Gibran datang 😂";0;0;0;0;in;1721468677688827904;1722509401393897567;StanleyChu60572;https://twitter.com/StanleyChu60572/status/1722757503480631353
Thu Nov 09 23:26:10 +0000 2023;1722757502331433019;"@merachelcc berak";0;1;0;0;eu;1390179856818663427;1722756355470323841;conslution;https://twitter.com/conslution/status/1722757502331433019
Thu Nov 09 23:26:07 +0000 2023;1722757490469904388;"@joandrafza morn";0;1;0;0;en;1390179856818663427;1722755866498347408;conslution;https://twitter.com/conslution/status/1722757490469904388
Thu Nov 09 23:26:04 +0000 2023;1722757478377816458;"@spicemoons morn";0;1;0;0;en;1390179856818663427;1722749116151926941;conslution;https://twitter.com/conslution/status/1722757478377816458
Thu Nov 09 23:26:01 +0000 2023;1722757465085997196;"@chznnel morn";0;0;0;0;en;1390179856818663427;1722755715792764958;conslution;https://twitter.com/conslution/status/1722757465085997196
Thu Nov 09 23:25:58 +0000 2023;1722757453715313023;"@miniacia morn";0;0;0;0;en;1390179856818663427;1722755396895707400;conslution;https://twitter.com/conslution/status/1722757453715313023
Thu Nov 09 23:25:56 +0000 2023;1722757442269028401;"@renjormugand morn";0;0;0;0;en;1390179856818663427;1722751317372989934;conslution;https://twitter.com/conslution/status/1722757442269028401
Thu Nov 09 23:25:53 +0000 2023;1722757430747320527;"@xabirru_ morn";0;0;0;1;en;1390179856818663427;1722755838048399860;conslution;https://twitter.com/conslution/status/1722757430747320527
Thu Nov 09 23:25:50 +0000 2023;1722757417556144631;"@lapiye_ morn";0;0;0;0;en;1390179856818663427;1722755204519710789;conslution;https://twitter.com/conslution/status/1722757417556144631
Thu Nov 09 23:25:47 +0000 2023;1722757407162450210;"@lipztwie morn";0;0;0;0;en;1390179856818663427;1722751944652214768;conslution;https://twitter.com/conslution/status/1722757407162450210
Thu Nov 09 23:25:44 +0000 2023;1722757391337566255;"@dutspopsicle_ morn";0;0;0;0;en;1390179856818663427;1722756072161915093;conslution;https://twitter.com/conslution/status/1722757391337566255
Thu Nov 09 23:25:38 +0000 2023;1722757366171459705;"@__ShortyLO Cause y’all liars and scammers… What’s not to get?";0;1;0;0;en;1095111353998737409;1722756141044613228;_PresidenTae;https://twitter.com/_PresidenTae/status/1722757366171459705
Thu Nov 09 23:25:35 +0000 2023;1722757356331860475;"@yookayrine morn";0;0;0;0;en;1390179856818663427;1722751180458328250;conslution;https://twitter.com/conslution/status/1722757356331860475
Thu Nov 09 23:25:31 +0000 2023;1722757340259299357;"@insinywr morn";0;0;0;0;en;1390179856818663427;1722753110865776818;conslution;https://twitter.com/conslution/status/1722757340259299357
Thu Nov 09 23:25:30 +0000 2023;1722757334412468547;"@gus_dibyo Aku sih bukan pengen jadi anak presiden, tapi jadi anak pak lurah ajaa";0;0;0;0;in;1701744773680566272;1722509401393897567;calistayei;https://twitter.com/calistayei/status/1722757334412468547
Thu Nov 09 23:25:28 +0000 2023;1722757327236067553;"@DPP_PKB AMIN presiden dan wapres pilihan rakyat";0;0;0;0;in;1682724363181883393;1722558355980669377;adiyawan23;https://twitter.com/adiyawan23/status/1722757327236067553
Thu Nov 09 23:25:26 +0000 2023;1722757319572988144;"@rindunyakmu morn";0;0;0;0;en;1390179856818663427;1722750952506290540;conslution;https://twitter.com/conslution/status/1722757319572988144
Thu Nov 09 23:25:24 +0000 2023;1722757309338943976;"@Solisidtor @SyedSaddiq Parti Banduan MUDA akan melantik @SyedSaddiq sebagai Presiden dan @Solisidtor sebagai timbalan... https://t.co/LBANxImFN8";0;0;0;0;in;1489255717110710272;1722443233995984998;RadToyo;https://twitter.com/RadToyo/status/1722757309338943976
Thu Nov 09 23:25:24 +0000 2023;1722757307719929884;"@arrenzxa morn";0;0;0;0;en;1390179856818663427;1722750538734092447;conslution;https://twitter.com/conslution/status/1722757307719929884
Thu Nov 09 23:25:07 +0000 2023;1722757239843541132;"@gus_dibyo Hayuuk bangun Rico.. Kau harus sadar, jadi anak presiden itu ngak enak";0;0;0;0;in;1697070884912287744;1722509401393897567;kungfumatapanda;https://twitter.com/kungfumatapanda/status/1722757239843541132
Thu Nov 09 23:24:24 +0000 2023;1722757058569908723;"@siTaatPajak Duh jangan ngomongin Presiden, jadi salah kan 😂 Gusdur dilengserkan karena adanya dugaan penyelewengan dana Yayasan Bulog plus Uang Sultan Brunei. Bukan serta merta ngusul itu, toh di jaman kini, banyak yang mengamini ungkapan gusdur tsb. 😂";0;0;0;0;in;1505587448708952064;1722271028699967834;Oky_Handoko92;https://twitter.com/Oky_Handoko92/status/1722757058569908723
Thu Nov 09 23:24:14 +0000 2023;1722757016735936886;"@jansen_jsp Yg lebih ngenes lg, model kepemimpinan yg korup spt ini akan dilanjutkan oleh koalisi partai anda Semua prangkat hukum ada dibawah kendali presiden, jk para pejabat itu bisa korupsi artinya presiden tdk bisa memilih orang yang dapat membangun sistim pemerintahan yg bebas korupsi";0;0;0;0;in;2332613948;1722624385268477999;hdsambodo;https://twitter.com/hdsambodo/status/1722757016735936886
Thu Nov 09 23:23:51 +0000 2023;1722756917364437271;"@kiki_daliyo @bintangemon Makanya urus tu visi misi rakyat jangan sibuk aja ngebet aja mau jadi presiden.. rakyat gk bakal percaya kalo kamu jadi presiden";0;0;1;0;in;1703409844584353792;1722513829786275927;meytasari_74987;https://twitter.com/meytasari_74987/status/1722756917364437271
Thu Nov 09 23:23:03 +0000 2023;1722756718571196925;"@ganjarpranowo Kami doakan pak ganjar jadi presiden agar bisa tegas menentang perang dan genoside di palestine";0;0;0;0;in;1655399288518717441;1722546136777633887;ncicadidinding;https://twitter.com/ncicadidinding/status/1722756718571196925
Thu Nov 09 23:23:01 +0000 2023;1722756708399984952;"Menurut Hari Suprayogi, Direktur Jenderal Sumber Daya Air, pada 2015-2020 target Presiden Jokowi adalah membangun 65 waduk besar. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan";0;0;0;0;in;3678204133;1722756708399984952;sutrisno0212;https://twitter.com/sutrisno0212/status/1722756708399984952
Thu Nov 09 23:22:53 +0000 2023;1722756677639061968;"Sekilas mengenai sejarah, Hari Pahlawan ini telah menjadi peringatan resmi sejak 16 Desember 1959, berdasarkan Surat Keputusan Presiden No. 316 Tahun 1959.";0;0;0;1;in;1498726494373564416;1722756677639061968;yubeessite;https://twitter.com/yubeessite/status/1722756677639061968
Thu Nov 09 23:22:46 +0000 2023;1722756644696940983;"@gus_dibyo 🎼 Andai aaa.. Aaa.. Aaa.. AKu jd anak Presiden.. Pasti aaa.. Aaa.. Aaku gk perlu hidup susah .. Gk akan jd supir truk. Jd Ketua PSI aj";0;0;0;0;in;1970106074;1722509401393897567;luhaniexo90_;https://twitter.com/luhaniexo90_/status/1722756644696940983
Thu Nov 09 23:22:41 +0000 2023;1722756626128720252;"@narkosun Berak sekebon blm pemilihan sdh mengaku menang sangking ketakutan";0;0;0;0;in;1705434207785541632;1722507464825033213;DrAdiguna23607;https://twitter.com/DrAdiguna23607/status/1722756626128720252
Thu Nov 09 23:22:35 +0000 2023;1722756598928691476;"Presiden Jokowi resmikan PLTS terapung raksasa RI Rp1,7 triliun https://t.co/erf1GFrRbH";0;0;0;0;in;1385799303113838596;1722756598928691476;Sarinah_jh;https://twitter.com/Sarinah_jh/status/1722756598928691476
Thu Nov 09 23:22:06 +0000 2023;1722756479311343738;"@Dennysiregar7 Kayak nya betul bang @Dennysiregar7 , sudah 15 tahun kita gini2 terus, sejak Praroro nyalon jadi Presiden... Sumua buzzer berkeliaran... Termasuk dirimu";0;0;0;0;in;1439036907418095616;1722682300943708641;WayanWindra2;https://twitter.com/WayanWindra2/status/1722756479311343738
Thu Nov 09 23:22:02 +0000 2023;1722756460537655584;"@RM_TeamIna 218 lagu gimana mikir lirik nya😭 bapak presiden army pomichodaii🔥🔥";0;0;0;0;in;1476360082883420161;1722754580742848873;jeonjeoniebam;https://twitter.com/jeonjeoniebam/status/1722756460537655584
Thu Nov 09 23:21:41 +0000 2023;1722756372146930136;"@PDemokrat Bilang ja krn ga laku menjual ketua @PDemokrat ke koalisi @aniesbaswedan makanya pd akhirnya dukung PS ja, jadi kau ga usah bikin freming macem², krn pd akhirnya anak presiden yg tinggal potong pita kalian jilat pantatnya jg 😩😫🖕";0;0;0;0;in;1117014284590911488;1722489517343645819;Indo_Bekerja;https://twitter.com/Indo_Bekerja/status/1722756372146930136
Thu Nov 09 23:21:39 +0000 2023;1722756366773965105;"@tribunnews Sdh putus urat malunya. masak ipar presiden suruh jadi pengangguran 😃";0;0;0;0;in;1612430067656974341;1722508106503258287;haso_samsung;https://twitter.com/haso_samsung/status/1722756366773965105
Thu Nov 09 23:21:22 +0000 2023;1722756293570806067;"@gus_dibyo Perbedaan Rico dan anak presiden  Rico patah as bikin kemacetan jln di gresik  Anak presiden patah kan konstitusi untuk kemacetan pilpres";0;0;0;0;in;1699004920727490560;1722509401393897567;JuliyanRis95121;https://twitter.com/JuliyanRis95121/status/1722756293570806067
Thu Nov 09 23:21:15 +0000 2023;1722756265372422440;"@gus_dibyo Seandainya anak presiden pun Rico belum mampu untuk mendorong mobil tengki";0;0;0;0;in;1629386189995388928;1722509401393897567;noerjakub;https://twitter.com/noerjakub/status/1722756265372422440
Thu Nov 09 23:21:09 +0000 2023;1722756238109524054;"@Imankalitan @yennikpf @ch_chotimah2 Di solo 7 thn,per ke 2 ga slesai ke jkt. Dst Yg sama itu sama2 disepelekan Sebelumnya mana ada gub baru 2 thn mau jadi presiden? Udh gt ga bs bhs inggeris 🤣 Biasanya jadi tokoh nasional dulu baru nyapres Bisa ancur kt JK Gibran ini lulusan LN dan mentornya presiden sendiri";0;0;0;0;in;1704863099629731840;1722597796170338498;Pamankarta;https://twitter.com/Pamankarta/status/1722756238109524054
Thu Nov 09 23:21:07 +0000 2023;1722756229829939413;"@gm_gm Ingat jargon "Pesta pasti ada akhirnya"...selanjutnya adalah caci maki...ha ha ha...ingat kata anak presiden...nggak enak jadi anak presiden...kemana mana nggak bebas...tapi sepertinya lebih nggak enak lagi jadi anak bekas presiden.";0;0;0;0;in;1677689189960400899;1722053020119453780;AmarS37198;https://twitter.com/AmarS37198/status/1722756229829939413
Thu Nov 09 23:21:02 +0000 2023;1722756212499120171;"Untuk soal Pemilihan cawapres seharusnya lbih didasari oleh pertimbangan yg matang daripdaa drama politik. Gibran Cawapres Boneka. https://t.co/XSJRBViHPX";0;0;0;0;in;1710361069196394496;1722756212499120171;nefiwasa;https://twitter.com/nefiwasa/status/1722756212499120171
Thu Nov 09 23:20:47 +0000 2023;1722756149555142705;"@gus_dibyo Seandainya jd Anak Presiden gk mngkn Rico Melamun di bawah Po'on. Yg ada bobok nyenyak di istana bapaknya.";0;0;0;0;in;1714804560576094208;1722509401393897567;Deviena210751;https://twitter.com/Deviena210751/status/1722756149555142705
Thu Nov 09 23:20:46 +0000 2023;1722756141342667008;"@AirinDatangLagi Hanya GAMA yg pantas jadi Presiden &amp  Wakil Presiden.";0;0;0;0;in;1639832942049644544;1722564350203056431;sehatwaras50816;https://twitter.com/sehatwaras50816/status/1722756141342667008
Thu Nov 09 23:20:42 +0000 2023;1722756125194604791;"@RM_TeamIna Bjirrr😭😭😭😭 bukan maen bapak presiden ini😭";0;0;0;0;in;1633633221224333314;1722754580742848873;ppirkive;https://twitter.com/ppirkive/status/1722756125194604791
Thu Nov 09 23:20:30 +0000 2023;1722756075588641237;"@democrazymedia Harusnya jika @ganjarpranowo tdk mengerti in English bisa sj dia minta ada penterjemahnya kan lbh fair  Masak sih calon Presiden ditanya Dubes Jepang menjawab seenaknya ngawur gak jelas.  Kalau bukan bodoh apa namanya ?";0;0;0;0;in;1603944209350012929;1722535748451082488;Dadalex19th;https://twitter.com/Dadalex19th/status/1722756075588641237
Thu Nov 09 23:20:26 +0000 2023;1722756060921172185;"@FaldoMaldini Faldo sudah mabuk kekuasaan, mata hatinya sudah buta. Membela tuan membabi buta. Hidup Anak Presiden....";0;0;0;0;in;1540971232971345920;1721473328781934599;Kangubay98;https://twitter.com/Kangubay98/status/1722756060921172185
Thu Nov 09 23:20:17 +0000 2023;1722756022631358601;"Cak Imin : Hebatnya Presiden Jokowi... Ormas terlarang, ormas ekstrim FPI dan HTI SUDAH TIDAK ADA LAGI. @jokowi @cakimiNOW @deaboy1 @AgusSantaiAja https://t.co/hSqm4loAZW";0;0;0;0;in;1705238438461804544;1722756022631358601;Ali_van_Jibril;https://twitter.com/Ali_van_Jibril/status/1722756022631358601
